cargo_class,distance_km,weather_severity,traffic_density,driver_fatigue_proxy,incidents_on_route,warehouse_load_factor,historical_delay_rate_for_route,time_of_day,day_of_week,delayed,delay_minutes
standard,525.1389744565976,0.269439446303655,0.2918375234604653,12.94519040666814,1,0.37510757147717316,0.16085998379823155,14,1,1,18.221524809257964
standard,427.7460874451427,0.27752280490239256,0.8480756163755828,2.0395033220527585,0,0.779926380152395,0.1965531451561311,18,6,0,0.0
standard,1029.474096952878,0.9334131270234548,0.9975713803665355,4.477835227390086,1,0.5643930906894181,0.09634795487177325,20,1,1,83.89803429530714
standard,887.9165737341617,0.7235345733310886,0.588554088720744,4.824019335834383,1,0.4971329065955147,0.3493792628025217,18,3,1,15.0
standard,1471.6233664493675,0.5771866762233089,0.30940110042803537,3.249149453856665,0,0.42501529842364927,0.27549581122984534,23,2,0,0.0
perishable,522.7110294624845,0.647720054420612,0.6735312598991562,1.9908692181975325,2,0.7008453937398982,0.13235047057664467,22,1,1,152.30875002838008
perishable,1209.2718132120292,0.029299443103418366,0.8448482062686188,6.813848662967692,0,0.5432726769134295,0.348101318830809,8,6,0,0.0
standard,1773.5216640199208,0.6181029655616969,0.17135024296197832,11.682154792663997,0,0.6555725782779693,0.2966775527937042,18,2,0,0.0
standard,1825.8215928406942,0.5095088732242019,0.4525157638414533,13.363556158446453,1,0.9709928597496702,0.2047630894257873,12,3,1,87.6710038964107
perishable,1919.6299792138107,0.5457496797794357,0.31918771012384095,1.8107688510589675,1,0.8307873519660707,0.3964449909519154,7,2,0,0.0
standard,1557.8592465559777,0.3594238268308171,0.28335899696237987,11.524201193018303,0,0.8571656084913504,0.16802341252136235,23,3,0,0.0
standard,1816.6764172048843,0.08147389771294189,0.8608212607401726,11.544135721513848,0,0.38693853214411733,0.08484234835779135,20,4,0,0.0
standard,507.3352003712847,0.19333923361205219,0.4216540068218385,5.445693701735937,0,0.5274862231578241,0.3067106669337917,5,1,0,0.0
perishable,435.28284148343016,0.9507447132126717,0.3390763418039128,1.540414738036358,2,0.37436483041600827,0.314967163922027,9,3,1,50.099028573324844
standard,62.651763372026586,0.40869956227093396,0.6035105414260137,13.860112094596573,0,0.977964651107845,0.07063778711244144,8,3,0,0.0
perishable,1428.3464969867418,0.46668315583086417,0.21940157963738127,9.178302427403462,1,0.7775313305932411,0.33679669270136064,14,3,0,0.0
standard,1878.0610162368016,0.05270978985343899,0.22989349056807895,13.750739730582126,0,0.3134636862529806,0.3215795298557226,13,3,0,0.0
perishable,414.52392283126903,0.03756622954398059,0.5202887308715046,6.771177219585219,0,0.6328533752747949,0.3753587301389547,1,6,0,0.0
standard,1292.0399720824137,0.7171814470467577,0.40927272864618414,5.532701999114202,0,0.4844679455855801,0.09149219289351096,0,3,0,0.0
perishable,1505.5965304824663,0.5380946641211113,0.29498238392232445,3.4605966635863536,1,0.677971195886951,0.26028334539831527,10,3,1,70.5546134378122
standard,1858.8477585387102,0.5087059842162667,0.0539511322741022,13.770008024808273,1,0.42506038053030454,0.12679788956817922,14,2,0,0.0
standard,1311.3774368335821,0.24312453042266868,0.5207742386385216,3.5456017724718314,1,0.3397988434421603,0.18980468356786173,14,5,0,0.0
standard,1942.072778860067,0.7447507316299222,0.8166092056010751,0.3326785870527049,0,0.5262242725948212,0.14278179018585097,5,0,0,0.0
standard,722.1126249744681,0.16823657910849188,0.8513772052860579,7.17455779023869,0,0.5068549774933057,0.2072541957014173,0,3,0,0.0
standard,732.3606408542449,0.18993474366102003,0.23543997972608022,5.278706902712816,1,0.8018745093119612,0.08950671494733048,16,0,0,0.0
standard,1108.874394527974,0.46071217134827547,0.5996412039474883,3.659355048009703,2,0.6321842013766745,0.15623042775075074,2,4,1,98.30819119131687
standard,797.8286681760188,0.2862798621119409,0.8558813094629404,8.884513630736429,1,0.5039294623335085,0.07482155503795203,13,5,0,0.0
perishable,52.78017016068861,0.24746298123314636,0.40872592827626475,5.099760608569511,2,0.6993013628999225,0.22214119581790648,19,4,0,0.0
standard,1476.9554489196253,0.6452376445533317,0.9321368173075285,5.6315124364362195,0,0.3499221717618685,0.1538391233768593,11,6,0,0.0
standard,1515.8482308830426,0.6509717452185445,0.9029785291295529,0.3226384545166203,1,0.7636468282276251,0.25660799313516675,19,1,0,0.0
pharmaceutical,1506.6004791392024,0.8245170697999292,0.2081338974188094,8.246992999742805,0,0.403102556736534,0.2097561634970589,11,3,0,0.0
standard,722.7902998904099,0.41770856697297587,0.2589648329002038,1.7089944178585987,0,0.4957895585246236,0.13534858134868794,4,5,0,0.0
standard,1068.4644729567854,0.07308509102615024,0.18044199864596888,2.993268024535905,1,0.497486021020204,0.08602907650857568,5,6,0,0.0
standard,751.9483604445054,0.2736663849214577,0.1960543514547023,10.039649488576934,1,0.6260963438903151,0.3136608409424631,19,1,1,52.18323292749308
pharmaceutical,81.27098005975925,0.9800054631968169,0.907862087173498,4.385398166574754,1,0.9672101565009641,0.2715963939300209,22,1,1,126.40409796470915
standard,1146.7754354792667,0.5962585752327021,0.931137909192623,2.284942764137333,1,0.5272614753047999,0.061525498711846066,14,1,1,58.85837202008517
standard,291.33329886382154,0.7097370848010203,0.05189724118513095,8.08393805887473,1,0.4969253079296577,0.3962779459897151,1,1,0,0.0
perishable,206.08058197830917,0.007357829625414536,0.5936033556722048,3.0086629291311686,1,0.41816138970762273,0.27487159610916717,7,2,0,0.0
pharmaceutical,1523.223183958735,0.5182057321825209,0.5642315628575716,3.7936949954218706,0,0.5743782300603195,0.12251327535776206,19,6,0,0.0
standard,68.53709471530597,0.03752865753180312,0.39054764672445985,8.698750339690234,0,0.42742877831079945,0.34417390557589145,5,3,0,0.0
standard,1920.066465037016,0.569230212091448,0.631697592823107,10.358064939094808,2,0.3964385354209413,0.35873525263232614,16,2,1,140.6783539571938
perishable,1054.747960019525,0.9207708496360754,0.9473678255108501,10.35523559273808,2,0.9001510240703499,0.250789888876963,17,1,1,207.35040781230055
standard,1966.8820398769894,0.9684191305004078,0.17025488272214617,6.751407766191626,0,0.33684711416612473,0.3599502692566679,13,3,0,0.0
standard,163.09526632178142,0.5405526753889242,0.12041090971645563,6.360156754132097,0,0.7975775836219897,0.06021011719814773,19,6,0,0.0
standard,1187.882620288531,0.45820480525221596,0.033390570828975674,11.027032579237604,0,0.44179963071404976,0.3808083489085808,9,4,0,0.0
perishable,731.1877201530268,0.945017094248494,0.36383330784014345,2.702486151575239,1,0.30820051630157336,0.07002126493042744,12,2,1,38.87951597607068
standard,1694.7908609878573,0.6736098319966951,0.33762847707786603,2.1308342653984296,0,0.8566014711578716,0.27483652238615325,16,4,0,0.0
perishable,754.3843337068582,0.06489927953840946,0.4308196881586439,9.305730924413137,2,0.7915998634564665,0.17106312292893003,0,3,1,63.09715186474611
perishable,557.9507791618307,0.46572557766749756,0.5033100308809489,5.733097081449575,0,0.5340092344620386,0.06375932300615786,22,6,0,0.0
standard,1722.2285978448308,0.2402450184643039,0.7578239940304546,9.939978447982533,1,0.3555327737233315,0.375250907427313,7,5,0,0.0
standard,780.5735287238589,0.46980432144868156,0.39211339045751836,3.5924031284853033,1,0.5524700945884506,0.09737518073939261,15,1,0,0.0
standard,82.82497372809486,0.45546557200636173,0.33061310936123356,4.548206334934736,1,0.4269293062112799,0.3488104655983926,12,3,0,0.0
pharmaceutical,811.0637466367009,0.582144802814742,0.8268788202596269,12.55348708859547,1,0.9527524873600892,0.16562075315558933,6,6,1,73.96554582915033
standard,1326.3184245713367,0.35677049034925123,0.8497966706536564,5.903191375502234,1,0.6707361715783564,0.3094074009580398,18,6,1,56.48980435167906
standard,546.0011006724446,0.16427044945592806,0.23276596429335317,8.273348576085382,1,0.9746905464088469,0.13897727643284852,7,1,0,0.0
perishable,892.3758052290567,0.5037194345899563,0.31467182271130834,1.4935507176563327,0,0.5459198853302991,0.2542018782046797,23,4,0,0.0
perishable,160.59451965033975,0.8302028843457621,0.8251163709100883,2.5036084106986225,1,0.6895239730720789,0.32984383250072863,20,3,0,0.0
perishable,1196.7809434522167,0.6640122280676023,0.07940824429776483,0.5024282035170193,0,0.43308640106665364,0.24816294061554617,11,6,0,0.0
standard,1524.775101527768,0.33836786592521584,0.3258467803907379,5.941191364663332,0,0.8659003658262701,0.15729339727503788,23,3,0,0.0
standard,855.959494732165,0.9355230227588572,0.4483501070408612,13.844880062930335,0,0.32877021865859385,0.1317025068689315,15,6,1,80.37442750556113
standard,869.4536339628471,0.9122075712491822,0.18707161520057103,12.234224137120524,0,0.7869307960552895,0.11118195887361415,12,3,0,0.0
standard,222.15087224058706,0.20934839938409877,0.17991419661069818,8.860724809167097,0,0.5741620646512351,0.34358438271513647,17,2,0,0.0
standard,443.784685798366,0.039417585120362975,0.4248620580135287,12.055350887404526,1,0.704891041817554,0.2638299187970073,12,0,1,17.77716702732714
standard,351.6168410994297,0.7413087083507622,0.7545217247348557,8.318370988933923,0,0.7145813944415986,0.228037273665108,20,5,0,0.0
standard,989.291148889999,0.8276102613491533,0.8402329795476274,5.162764324677927,0,0.7975565798940217,0.1373532393400576,18,2,0,0.0
standard,1082.0483048539627,0.9678645659513553,0.9792350925361734,2.429649615415614,1,0.44298354226188164,0.20181363698923482,5,4,1,155.4532722826843
standard,1900.433256004307,0.8898363940883107,0.07398405009171904,9.14268238464314,0,0.6719701448509419,0.2670219829241297,11,1,0,0.0
standard,192.8014333406061,0.6005347682064148,0.21668220114599268,2.702717869470435,0,0.5988481554753771,0.07515857872921641,5,4,0,0.0
pharmaceutical,1219.742547652342,0.5300523392123808,0.7566298423841977,5.843997840800842,0,0.49752677620225483,0.1762502278029801,18,3,1,25.204337567607787
standard,1076.6721282900705,0.02784105126258629,0.5405987060556618,11.561225790173683,0,0.6470094759351683,0.13382627811173525,22,0,0,0.0
standard,1056.654540974867,0.24665644684477783,0.3276797739624182,1.8092102358641988,1,0.9664105316757594,0.27628021719176216,15,3,0,0.0
perishable,1752.6606103965116,0.45961475173292643,0.20558966124724354,1.8062998667951313,2,0.9642194630253156,0.2621941527866977,13,2,1,112.26472723715851
standard,450.8000178561986,0.6285039000835678,0.28047755164244803,3.141633818282363,0,0.49517212397321964,0.15479542312580985,23,1,0,0.0
standard,129.50788496567435,0.5572518333184107,0.42928895030095193,7.726842299712186,0,0.9189450154314047,0.0645707527374028,11,5,0,0.0
standard,1360.9294398866755,0.7426359896816905,0.17715121950603274,3.5241286956387823,0,0.9137283665709937,0.11398446278237384,17,4,0,0.0
perishable,723.0570550651613,0.27976693088704085,0.9642259558767506,7.04477112157001,0,0.47470925332089287,0.10602172645821836,15,2,0,0.0
pharmaceutical,84.30033661442295,0.5649526076524732,0.10758844459987438,4.22775655483562,1,0.7192655224961357,0.24893801723683195,16,0,0,0.0
standard,540.1793142163069,0.08814224339079213,0.9855774344892191,7.087390868717677,1,0.9089550314948973,0.10925200972402949,15,2,0,0.0
standard,653.1872097227831,0.41366552358320696,0.8418932860006726,3.886840286024223,1,0.6604963613662622,0.2188170239955144,10,2,0,0.0
standard,1252.834834729272,0.750160832954601,0.4231516175137391,13.720173258519914,1,0.5588386268307051,0.2650850930631136,15,6,1,45.68708127443233
standard,386.5422983960806,0.693400853429044,0.7398163343882102,6.8980506159875485,0,0.7555498011702442,0.35784795404989966,8,0,0,0.0
perishable,855.4559785091261,0.990642737172179,0.671515243696386,10.411008077515362,0,0.4206975444102192,0.13575964704068655,14,4,0,0.0
standard,990.8271166147734,0.277891125987756,0.21328691794893095,9.80765182457487,0,0.41321196714094643,0.11506952768724213,17,6,0,0.0
standard,945.5129131599773,0.49818929917397914,0.3390700861189464,6.867831247401057,0,0.8828522922419659,0.11063884159657109,7,1,0,0.0
standard,1949.1844950002244,0.3295304137739967,0.5131225628054579,3.3440688633509534,0,0.329312441156688,0.17615025832922881,17,2,0,0.0
standard,138.7332636910774,0.44060311405917474,0.6378441798877269,7.1500558907801075,0,0.8625409854580244,0.2772134267614893,2,3,0,0.0
standard,1904.3879635821786,0.8569501298693881,0.5428949813566215,9.533602732086083,0,0.5033459106650521,0.2851518472519059,4,4,1,73.72274101104603
standard,1184.777567288365,0.6842090751884866,0.4729874610064738,6.438869787884965,1,0.6381857436664226,0.1238366652298185,1,4,1,56.80129560398442
standard,1601.6690441911846,0.8824411913475817,0.44315227345490016,1.1469515030783826,1,0.6804605385335503,0.09593170815129332,10,5,0,0.0
perishable,889.2656051313471,0.20351110833188646,0.4982644992950179,0.2517652138131754,1,0.8369484914224761,0.20703727680499945,18,5,0,0.0
standard,934.9838684511119,0.873361117841438,0.4343515198459703,4.59027531854974,1,0.9187005905803518,0.09941694868470238,22,0,0,0.0
standard,1764.686673080856,0.05976227417838442,0.5413300775457159,2.103134965306367,0,0.8629568877775258,0.33452226073240954,1,4,0,0.0
standard,1797.0722677692092,0.8885992804371524,0.8879852990466668,12.686663442963939,2,0.7006406426963203,0.07935850661983776,17,5,1,154.39616141290745
standard,515.4433187910304,0.3290737794607279,0.6328293130546117,2.461657381188948,1,0.5436095692445563,0.3132326627629159,6,3,1,54.36389265145602
standard,438.5216632400054,0.3145876334140665,0.7226208749885401,5.519957996161926,0,0.6685904774710578,0.06492677043122907,15,4,0,0.0
standard,1017.6585890464046,0.5120885766986639,0.5974831337307765,9.96908516900074,1,0.32101517923923034,0.3324444405982481,0,6,1,101.34552494701545
perishable,1805.5402028989988,0.9406901877232318,0.6430176824140023,11.415903240224853,0,0.47148608066781494,0.26950308645644155,12,1,1,81.94422689060768
standard,678.5924321420438,0.04778136468140537,0.5783498284481802,6.687984144493832,0,0.5563087561213054,0.16283058705040016,2,0,0,0.0
standard,1321.428499911306,0.3522309750707453,0.026866522195823195,2.53589013451749,0,0.5238281669060528,0.19193147316761494,17,3,0,0.0
standard,1430.8957910941722,0.8565719886833357,0.9995983822000198,3.7925331300619427,0,0.36660285851180974,0.2857660341950592,3,1,0,0.0
standard,1568.415596543604,0.39605447743546673,0.033609240212896685,5.86555826697606,0,0.3355278569898312,0.11496985040045983,19,0,0,0.0
standard,1149.6526929458782,0.199156897597067,0.3951480082336537,5.104324250558162,1,0.594500345701907,0.36161223418130295,16,0,0,0.0
standard,834.7875976439907,0.4247941813314118,0.10511567829893342,4.881418600375191,0,0.3523598273087562,0.21901049696716313,4,1,0,0.0
standard,1935.681178157997,0.3855525014916693,0.09692845044093246,1.8459532245933,1,0.5003456409790736,0.31604882303813303,6,4,0,0.0
pharmaceutical,1242.0949689405627,0.9154162014667034,0.7935269516744836,12.786343530393296,0,0.632377961127305,0.2273436090210525,8,6,1,55.08051664968387
standard,1470.702162684878,0.7619343757430971,0.42592577935807696,0.41659248984801067,2,0.44697288995072676,0.20829772996273882,3,3,1,113.20107205725361
standard,722.7165491069627,0.5051155557440064,0.8011387082987649,6.160029790260517,2,0.3556744484419017,0.21436544682516262,21,3,1,84.44798472659025
standard,1356.4009029560061,0.9883705667215711,0.2727864706808315,13.724500895043214,0,0.602493289452055,0.17709364877070544,8,2,0,0.0
standard,552.7054412200455,0.4652775312759233,0.25646279180623477,9.236135143537428,0,0.6139335489443789,0.30646396848469576,16,2,0,0.0
standard,527.9389891808405,0.05823783082027523,0.25123138181446214,4.975749292263166,0,0.9409300074301041,0.346153355309548,9,0,0,0.0
standard,1443.7082935283813,0.2622743218149849,0.6161456264079193,2.0453661823443783,0,0.389486349803527,0.34903883250718826,16,2,0,0.0
standard,1066.7197357127234,0.4360704802193126,0.8149993898456,13.494216479040652,1,0.7304967643743399,0.09240099987692701,23,3,1,30.201700075311848
standard,1382.3893903236599,0.1569026241461201,0.45226101007524055,0.1958090662240961,0,0.5237917964557597,0.31647876687272003,11,3,0,0.0
standard,575.4050569587788,0.947565126324043,0.37924889064108236,9.539425988584009,0,0.38651848127784505,0.11998411689684721,9,2,0,0.0
perishable,1217.5105150606244,0.7668488978177731,0.9735795542016493,12.321924600234581,0,0.5752029747426769,0.05426242075860045,10,2,0,0.0
standard,915.6706169210695,0.26828720042777265,0.1167540360116388,0.3522468584073908,1,0.5995563097549506,0.14641066234773634,12,5,0,0.0
standard,1214.0725593487796,0.5908045335179158,0.4866326820448925,10.152448097267015,1,0.554495160003534,0.15250400938118527,16,5,1,36.55383898547204
standard,617.2154778762277,0.721449157109572,0.4084877531814344,13.983728657566289,0,0.83601291865473,0.33342616892919985,22,6,0,0.0
standard,1445.1293791157916,0.941278928906798,0.09812659658689038,8.954994560026892,0,0.8874445289677553,0.3098387103349694,14,0,1,30.705197314297543
standard,1621.5622640109577,0.8816353491754106,0.2682003620882192,5.805505269807583,0,0.4041122332342522,0.07963959960084688,4,3,0,0.0
standard,556.837124022561,0.5151922261382137,0.02844121257911203,12.241610070987948,1,0.41753355014074356,0.16408645772570185,10,6,0,0.0
standard,636.210091718502,0.7746526197930176,0.876954288982957,7.7585094499167955,0,0.5948523187003294,0.13795494633805794,23,5,0,0.0
standard,1339.2508259522313,0.562144753827585,0.6078495289904011,10.49217185505916,1,0.5241322727710769,0.2584093157251117,12,4,1,68.25163834275429
standard,1406.3910898919112,0.5527038900455401,0.8150184978702507,8.228905885459069,0,0.8737015237746362,0.23952919063798883,5,6,0,0.0
standard,1422.9943845750277,0.1147419583381919,0.5215544524029898,0.5360752948312897,1,0.9977678421804952,0.2876194819520225,9,3,0,0.0
perishable,1381.2620843128818,0.12613765801615207,0.5995098294218943,2.9840298348748657,0,0.4267772600041235,0.3687554411947466,19,6,0,0.0
standard,815.9750480574506,0.5295336150224574,0.7008544778091649,1.1026900358144944,0,0.833780905587862,0.19737574515443462,2,0,0,0.0
pharmaceutical,819.9646650871728,0.2688615449790066,0.9080116274642149,1.4936286733651216,1,0.7250727713516454,0.27957340381481705,2,1,0,0.0
standard,546.8943661065438,0.02103690246046863,0.09175188782584576,0.2156769102330076,0,0.7510968466445103,0.37142337210865023,0,5,0,0.0
standard,355.8257147979078,0.7228392039002123,0.3309483947357269,5.896309706198141,2,0.48510902830272057,0.23958820455069352,1,2,1,75.1992323855545
standard,1400.525889823966,0.03248659669016496,0.7090261907000005,2.5011228445583114,0,0.36803735549738537,0.15789834301758598,4,1,0,0.0
standard,231.71813264601002,0.5952768411040545,0.9583505630013928,11.979751286915604,1,0.680279274130928,0.1910150540431348,13,2,1,70.99735633789169
standard,1878.6949592342241,0.5391937941273144,0.9808074284900055,10.500525525569245,2,0.7294540942326895,0.3141147798302734,6,6,1,173.91230849726887
pharmaceutical,1662.0382921593302,0.9688146905778044,0.6381030091372624,8.024477927416944,0,0.974134257917729,0.3020039053371005,11,6,1,96.62054589062849
standard,1722.1361929166494,0.48421313934764165,0.19359847775486727,6.846298834905536,1,0.7726617448622137,0.31194539059029297,3,2,0,0.0
standard,1818.004188499621,0.06360143637779736,0.11920891141395673,3.5821609680636612,0,0.610579010120065,0.3101539115970699,17,4,0,0.0
pharmaceutical,846.7796929103182,0.5516879678064617,0.9460436442804254,6.649320522249797,0,0.9958007901522883,0.3721606145414866,20,6,1,23.318026896300772
perishable,1701.066410533282,0.8410961706161014,0.4339276894625075,8.977209862101752,1,0.561267282414252,0.3174018010438163,8,4,1,83.18440440544641
standard,358.2195355687162,0.9968492842814399,0.19481603326268482,10.951204042698857,1,0.41379095130573756,0.3494029801430694,11,2,1,76.78914913870175
standard,92.20149948605956,0.4303431736890725,0.9338925157776011,1.1435489276343076,1,0.7325860369492607,0.2507990777156081,11,3,1,63.33362945396109
perishable,1580.5382195945078,0.3202987424967425,0.10452427156431188,9.918505642437701,0,0.48637544339532346,0.27545998535962163,23,0,0,0.0
standard,195.85346359403164,0.9066532969519989,0.7295710968570751,10.398218274657994,1,0.9455433858304609,0.3887018159067385,4,0,1,151.13835104121904
standard,1977.6231012855471,0.19124212907612137,0.6252630275433342,7.82561081294799,0,0.5995078551305395,0.35460530659466416,6,2,0,0.0
perishable,1365.853037723034,0.6154289150329266,0.08773466438089184,3.000468739844817,2,0.4047314449165149,0.3220760842228196,16,0,1,79.79229734230475
standard,1519.2269349721057,0.4057144241809477,0.33874879563944216,7.548584225016451,1,0.3991413991156036,0.28993012482053576,19,0,0,0.0
standard,529.3175197418386,0.041082364955555284,0.14993068954001065,7.037868345414346,0,0.7547475842070492,0.1754813832216538,22,3,0,0.0
standard,1364.037518143392,0.34728847430569776,0.6044985925331613,6.6599413494151465,0,0.5561281155850089,0.2418439473144121,18,5,0,0.0
standard,134.27887764716655,0.2652285225026746,0.4771130316774288,6.448958816540577,0,0.5546071829357445,0.06929486596552775,3,3,0,0.0
standard,1683.7601538510216,0.6860911539434869,0.004275124660490959,1.5515579280812763,0,0.7286267686997363,0.19565836236146456,0,2,0,0.0
standard,380.76698141156623,0.9487904976919181,0.9757105662839081,2.5604947880031066,0,0.45505831352346293,0.08916374620724334,7,5,0,0.0
standard,1409.8482303258527,0.26804718737863775,0.3495846498895404,1.3626492383187927,0,0.401799780806414,0.30502383756903934,1,6,0,0.0
perishable,487.7369774038203,0.8114659391516817,0.25820439283705,3.394689587351782,0,0.7600837575097448,0.3623111729919603,0,0,0,0.0
standard,183.48368038078334,0.05535981693840952,0.22244295579410267,3.688674958229422,0,0.30366592564116657,0.11092904849122281,2,2,0,0.0
perishable,988.9126731713188,0.5381210100398132,0.15881589617356784,3.4310620609026357,0,0.9351554872267,0.13598918432994644,18,3,0,0.0
perishable,380.1081100319394,0.07055006370989458,0.9991370762165098,2.9530069545984476,0,0.4280796445557892,0.3499433298936579,22,0,0,0.0
standard,1472.415777236772,0.9340329911306393,0.29510946788160486,10.295908636787045,2,0.6134992421091575,0.25504126138950983,13,6,1,126.29047479058713
standard,513.2533945977955,0.7663512805573902,0.40551349722428165,11.459915594373651,0,0.4480349746004751,0.25590810898880223,17,3,0,0.0
standard,717.8214846598662,0.6579499112045923,0.8713559161780889,4.579529032015978,2,0.45275376811083623,0.24700672762604992,22,1,1,96.28761974771328
perishable,1156.5065399657221,0.8238963816246643,0.6418875035428782,4.271804483582285,0,0.8845009569094535,0.12639126625382752,13,5,0,0.0
standard,605.6881412757576,0.6475197955701631,0.3686944117452725,11.816452896535111,0,0.7095234592275901,0.135156055320146,16,6,0,0.0
standard,787.0768266094252,0.9689443971742911,0.898328435923853,8.734934623321074,2,0.5180152407738648,0.38237509041756906,9,6,1,215.0463730162424
standard,1640.462453528754,0.7139579478647715,0.7497242022136001,4.108136547046805,0,0.4757691109606138,0.3032145532373807,19,0,0,0.0
standard,399.4592066440001,0.9246586095822468,0.22790050754169966,9.990572096212151,1,0.44900370791920635,0.08165207047287423,23,1,0,0.0
standard,210.29309948977067,0.517131892010638,0.6437389945999205,4.824299343264343,1,0.6881138471139706,0.12802839508051428,6,1,1,48.6785758471714
standard,690.2976810093876,0.11706441298186265,0.9223984982924015,8.211778600790423,0,0.8115525889018704,0.26949043241330684,10,3,0,0.0
perishable,877.5346956770625,0.5281777214230171,0.49646087845041253,13.896876419829221,0,0.4774691676473803,0.14921288542338235,20,3,0,0.0
standard,1108.185600166307,0.1268728280630933,0.7336124028316672,4.222321253024466,1,0.532610416375698,0.13810677960231454,22,4,0,0.0
standard,776.2262075412638,0.592493479176405,0.9711037439891592,13.027364009916663,0,0.8042559172257431,0.12082179755109901,8,5,0,0.0
perishable,1590.32781543447,0.48249306052766294,0.6904141408952129,4.489133799985774,0,0.8160946116634562,0.11500440223782805,0,0,0,0.0
pharmaceutical,126.67300095352286,0.6225753978327817,0.10243868976608062,7.564013861247528,0,0.4451262062471678,0.2646657036195831,17,5,0,0.0
pharmaceutical,891.946699487188,0.010046981054831594,0.24455955093128934,6.43977305438656,0,0.5675416310331255,0.36704708835859756,16,4,0,0.0
standard,795.399033579989,0.1948404916553641,0.5950964373426489,10.964233872815106,0,0.9089704075450349,0.17639614958934569,20,5,0,0.0
standard,1312.778057073375,0.4913304319121309,0.2755558153719061,0.8552977927479273,0,0.8181345726618201,0.09252801048166015,18,2,0,0.0
standard,1934.2386911999222,0.9505035615891348,0.9575417053891399,8.779712256961295,0,0.41374672681966396,0.09350476993990012,9,6,0,0.0
standard,1045.2320429262813,0.3836090403551584,0.4053520340221738,10.64933722088352,1,0.5701740496194143,0.3767913967145259,0,2,1,105.30385626170721
standard,1974.409851536355,0.42437202605363467,0.45723040573236506,6.61002791934967,0,0.9813056473409048,0.23505741734125413,0,6,0,0.0
pharmaceutical,639.386320080735,0.7146960890066222,0.7016020934701173,1.4740964915292751,0,0.6677643229307653,0.21319992873721383,6,6,0,0.0
perishable,110.19285845779898,0.603792757286118,0.5242497313418741,3.427270188787383,0,0.8035423110803153,0.36175943538253746,17,5,0,0.0
standard,373.04317657900486,0.29892615009833323,0.38214596688876834,9.515413181412091,0,0.36442451262871794,0.2274895280720296,10,3,0,0.0
standard,820.4935253104062,0.4108163955674278,0.07663787515457876,12.536123397004411,1,0.8827569734467997,0.21820961249701226,12,2,0,0.0
standard,666.8511229176768,0.21769979885723245,0.5964455895078639,5.902520498006841,0,0.7233494454154255,0.3743283867608289,8,1,0,0.0
standard,239.25555541758646,0.9660214591302085,0.8675800307940347,7.845768491095629,1,0.4229203024852155,0.21606069303388753,22,5,1,36.48556900492868
perishable,893.6872099968979,0.13063438155735974,0.6857624417600562,3.197390514176069,0,0.5661482397305467,0.18683637652090124,16,6,0,0.0
standard,709.3257547361474,0.37183678456641944,0.3814950100469522,5.7709863965162,1,0.35811931669300234,0.25358174618834284,10,2,1,31.627698420894895
standard,289.107479892005,0.02583897222001119,0.1277260646231294,4.715057308786881,0,0.8439073697076491,0.3920310360368335,0,4,0,0.0
standard,627.4284046932224,0.2217794919335464,0.8163381869042439,9.177357671601332,1,0.8214152999840947,0.3873401649101202,19,0,1,38.108882285978744
pharmaceutical,1778.5503079430114,0.7804711383801549,0.9417483622312047,13.785785323451554,0,0.6431617141408024,0.3214604914077363,15,6,1,98.09558636011964
standard,638.9952877042133,0.20117523228887946,0.38827299079626476,11.386248327799606,0,0.6164114767159574,0.22474830075060093,18,3,0,0.0
pharmaceutical,1442.2130753220006,0.0800634025289656,0.7286421891840615,2.690304188966592,1,0.624397233573619,0.35851159792941717,21,0,0,0.0
standard,1243.4918053326235,0.4744531798445233,0.4107634398907557,8.087500306294736,1,0.32622674507274013,0.1967840424327077,10,3,1,18.163498225090272
standard,883.003266696325,0.009969234734518495,0.5022669388521994,0.9297640092776223,0,0.5577714769595221,0.2740500656591159,13,5,0,0.0
standard,516.099991767155,0.08476615442633317,0.8364763806164097,3.4568168157968975,0,0.389952786960746,0.11279939527252024,11,2,0,0.0
standard,769.5786637245936,0.8076258695629751,0.08342434221115358,2.4110474648454656,1,0.42935465354241575,0.2814506763666665,7,2,1,70.0652935533601
perishable,1204.6090662685335,0.7714733448596064,0.5303353487867051,4.697637526952481,0,0.9734816960796975,0.14663707060992276,14,3,0,0.0
pharmaceutical,733.9687687612421,0.915138820404896,0.21462027467122247,9.50339556661899,0,0.4832496466741584,0.3201135435792132,22,0,0,0.0
standard,469.0480454697521,0.8545154359107495,0.3398059454957624,6.991506436835575,0,0.6385374821322987,0.19491405645986737,0,1,0,0.0
standard,277.1023603386826,0.6831755632398181,0.6444288246422742,13.060729637609047,0,0.9214547354364706,0.18944342459133356,5,3,1,19.97366540501726
standard,1765.5455289236522,0.05233285730066284,0.027228412336848362,2.9784837578791215,0,0.5894439687545512,0.31130217660665344,11,5,0,0.0
standard,908.610302716216,0.7828486179866575,0.5938250989731627,5.098928047555162,0,0.670032697733418,0.19886152370945803,8,1,0,0.0
standard,1269.1562273987136,0.8455108108405605,0.2834422394537497,4.617936075094573,0,0.4181514093649262,0.2999074750373765,17,4,0,0.0
standard,1006.3002042167702,0.7990821457719545,0.6694843608080722,3.3034907634390187,1,0.499555574753601,0.3492729461913038,7,3,1,94.24784466517943
